_id,nome,email,senha,telefone,data_nascimento,endereco.rua,endereco.numero,endereco.complemento,endereco.bairro,endereco.cidade,endereco.estado,endereco.cep,endereco.coordenadas[0],endereco.coordenadas[1],preferencias_alimentares[0],preferencias_alimentares[1],preferencias_alimentares[2],restricoes_dieteticas[0],restricoes_dieteticas[1],data_cadastro,ultima_atualizacao,status
683d8d05c709d34c0311e418,Ms. Jacquelyn Hoppe,itzel.mayer87@hotmail.com,0msKdA_Lv_lQXxY,441.933.6693 x5513,2000-02-13T12:16:42.938Z,Bernier Flats,6116,Apto 161,Oxfordshire,Port Erich,MS,01200-485,-104.3455,53.9886,sem glúten,vegetariano,massas,glúten,amendoim,2024-03-12T14:42:10.876Z,2025-03-14T11:52:40.917Z,ativo
683d8d05c709d34c0311e41a,Kellie Blanda,rosemarie98@gmail.com,Q6PkNOhBDx8zBqK,1-298-801-9914 x8055,1968-07-12T01:06:24.051Z,North Road,5604,Apto 70,Gwynedd County,Lemuelfurt,FL,19437-125,41.3462,-41.6691,massas,,,glúten,,2025-02-20T21:28:48.908Z,2025-04-15T04:45:55.873Z,ativo
683d8d05c709d34c0311e41e,Monique Will,elvera_jaskolski30@hotmail.com,au7Q2iMAHg3pavq,1-751-257-7979 x631,1962-02-02T21:52:43.382Z,Wellington Road,94104,,County Londonderry,Arecibo,PA,63608-238,110.0322,-50.2118,sem glúten,comida japonesa,frutos do mar,,,2024-06-24T00:49:50.005Z,2025-05-07T19:44:43.109Z,ativo
683d8d05c709d34c0311e420,Brooke Hilpert,horace_zieme80@hotmail.com,riYSnM3633jvJAZ,(326) 422-3304,1988-10-10T13:25:49.188Z,Geoffrey Bypass,5574,Casa 4,Tyne and Wear,Gutkowskiland,WY,22419-850,77.9822,-44.6176,massas,,,,,2023-08-17T14:10:02.749Z,2025-03-15T15:46:30.520Z,ativo
683d8d05c709d34c0311e425,Doyle Konopelski,madaline57@gmail.com,zgrvAvmghqmi35k,962-228-3221 x0276,1969-05-15T14:52:44.161Z,Emile Point,89501,Casa 1,South Yorkshire,Temecula,IN,93571-036,-127.9616,-46.3379,comida japonesa,frutos do mar,,glúten,amendoim,2024-04-18T23:24:44.542Z,2025-04-27T14:48:03.176Z,ativo
683d8d05c709d34c0311e42b,Joe Kulas,cornell_stracke@gmail.com,oXRfnuVM8aVnCYi,(958) 422-8495 x74393,2002-12-23T20:55:59.800Z,Schaden Alley,856,,Jefferson County,Biankatown,ID,11254-962,-153.4575,65.463,frutos do mar,carnes,,,,2024-03-17T01:07:29.479Z,2025-04-30T02:37:52.560Z,ativo
683d8d05c709d34c0311e42d,Della Reichert,cloyd.witting73@gmail.com,xQiLd941GmeYljX,1-748-676-7457 x04967,1964-12-10T03:12:17.814Z,Candace Club,420,,Highlands and Islands,Hermannhaven,ME,76251-147,137.9314,26.1771,,,,glúten,lactose,2024-05-03T09:41:14.642Z,2025-03-21T14:48:07.926Z,ativo
683d8d05c709d34c0311e437,Ernest Hansen,norwood_shields27@yahoo.com,0PDYVlGLqOTjkLA,286.390.0879 x18817,1982-09-14T09:02:34.735Z,Cambridge Street,876,,Fife,Severn,SD,63844-923,-54.9131,13.2581,vegetariano,comida japonesa,,,,2024-01-27T20:49:42.920Z,2025-05-06T21:14:31.419Z,inativo
683d8d05c709d34c0311e43d,Paulette Johnston,abigail89@hotmail.com,WL_NYjhKJckXv8h,285-739-2668 x59092,1966-06-08T21:03:26.715Z,Colby Wells,3419,Apto 105,Tyne and Wear,South Clarabellechester,KS,24868-265,-2.4587,75.2008,sem glúten,massas,,glúten,,2025-01-28T06:42:20.872Z,2025-04-09T00:05:23.918Z,ativo
683d8d05c709d34c0311e43e,Nathan Block,leda_spinka@hotmail.com,8fp5ffCslBs2Asa,(898) 989-6117 x3762,1974-04-07T21:00:25.475Z,Rolfson Vista,621,Apto 188,Mid Glamorgan,Cloydworth,CO,66518-399,20.3955,-31.3703,frutos do mar,massas,sem glúten,,,2023-07-28T17:31:38.429Z,2025-05-17T21:46:35.235Z,inativo
683d8d05c709d34c0311e441,Don Bahringer,winston.stoltenberg3@gmail.com,UkzbzSRAB0HQ2i9,1-206-262-2016 x07158,1983-01-01T02:20:03.606Z,Krajcik Green,672,Casa 2,County Tyrone,Port Sammouth,KY,47849-115,-62.5328,-16.2087,,,,glúten,,2024-04-03T23:43:05.487Z,2025-04-13T17:32:24.483Z,inativo
683d8d05c709d34c0311e449,Heidi Hintz DDS,jonatan_nolan@hotmail.com,2uE0bbt53k4BhCa,523.903.5303,2000-03-20T10:14:31.002Z,Stoltenberg Highway,64069,Apto 114,Wayne County,Michaelaside,AL,68116-622,-11.0887,86.9531,comida japonesa,frutos do mar,vegetariano,amendoim,,2023-07-14T12:22:42.145Z,2025-04-12T11:55:00.797Z,ativo
683d8d05c709d34c0311e44b,Elaine Lueilwitz Jr.,abdullah5@gmail.com,t7DmaPGRqN4hcM4,472-405-5832 x39289,1993-01-29T20:22:21.028Z,Windsor Avenue,55694,,Dorset,Ortizborough,HI,75196-718,21.8825,-9.0975,,,,camarão,amendoim,2024-06-17T07:38:31.025Z,2025-05-11T16:06:11.302Z,ativo
683d8d05c709d34c0311e44c,Theresa Swaniawski,velda.tromp85@hotmail.com,mW9ALWw8U4FAvwu,429.620.4833 x01788,1968-06-02T13:08:53.012Z,Lakin Drive,762,Apto 198,Central,New Gardner,IL,14087-393,-112.6231,83.1192,massas,,,glúten,lactose,2024-01-15T07:30:42.564Z,2025-04-20T17:40:01.632Z,ativo
683d8d05c709d34c0311e44f,Gregory Gorczany V,greyson79@yahoo.com,tVGA0S03c3oT6ku,1-819-391-5948 x00970,1982-06-19T04:20:02.841Z,Heaney Cape,47149,Apto 91,Leicestershire,Georgetown,DE,59177-198,174.5113,-71.1438,sem glúten,frutos do mar,,camarão,,2025-05-07T18:10:31.359Z,2025-04-02T06:52:49.832Z,ativo
683d8d05c709d34c0311e452,Phyllis Gulgowski,randal.purdy49@yahoo.com,hPH9jEHQQK2Je1Q,460-410-8930 x65318,1990-04-28T13:41:20.774Z,Prospect Place,8320,Casa 5,Lee County,Dearborn,AR,19263-046,175.1158,-10.7973,sem glúten,carnes,frutos do mar,,,2024-05-27T04:57:13.906Z,2025-03-31T10:27:38.614Z,inativo
683d8d05c709d34c0311e453,Thelma Hartmann,roger_harber79@yahoo.com,XOC8Zua9lcnAXTx,(669) 718-2495 x518,2005-03-22T18:21:57.258Z,Abbigail Locks,869,,West Glamorgan,Fort Litzyville,MI,45934-045,46.0344,15.9958,,,,camarão,,2024-08-19T01:14:26.714Z,2025-04-27T21:55:10.384Z,inativo
683d8d05c709d34c0311e454,Betty Bogisich,horacio24@gmail.com,XsvXfIhRcJB1pmy,(681) 769-8847 x6808,1982-09-27T14:07:04.053Z,The Laurels,903,Apto 90,Lincoln County,Parkerboro,AK,51647-471,157.1213,-83.6238,carnes,comida japonesa,,,,2025-02-16T06:43:11.500Z,2025-05-11T14:59:57.497Z,ativo
683d8d05c709d34c0311e455,Peggy Huels,mariam.medhurst@gmail.com,ZwlUh55j4zZHKek,734.205.7110 x7016,1978-01-17T15:57:24.812Z,Joannie Ports,97942,Casa 3,Adams County,Kolbybury,MI,22522-531,38.0212,60.8275,,,,amendoim,,2025-02-10T20:54:35.191Z,2025-05-24T16:47:15.157Z,ativo
683d8d05c709d34c0311e461,Roberta Prohaska DVM,bert_dibbert@gmail.com,AwztxGvFRq7HmdH,(801) 265-1644 x231,1966-08-24T10:52:27.623Z,Keeling Ranch,84337,,West Yorkshire,East Sharon,CO,21693-118,8.2334,-57.9087,carnes,frutos do mar,,glúten,,2024-01-19T03:02:24.577Z,2025-03-04T12:44:56.775Z,ativo
683d8d05c709d34c0311e283,Leigh Marquardt,eliseo94@hotmail.com,cGduUS92JcDRYzN,265-607-5748 x67503,1984-05-03T06:58:30.314Z,Sheldon Camp,4648,Apto 31,Clay County,East Erling,TX,06382-877,-76.0979,55.0067,,,,,,2024-08-25T19:25:13.434Z,2025-03-16T04:36:31.148Z,inativo
683d8d05c709d34c0311e287,Dr. Geoffrey Lynch-Gerhold,joaquin_metz@hotmail.com,1BOORvlpfZfTles,260.803.0779 x303,1960-04-07T00:38:35.466Z,Dortha Alley,40364,,Tyne and Wear,South Mathilde,WY,36709-684,130.6127,62.9567,comida japonesa,carnes,sem glúten,camarão,lactose,2024-06-12T10:54:04.569Z,2025-04-01T01:29:25.236Z,ativo
683d8d05c709d34c0311e291,Dr. Essie Herzog,tad6@gmail.com,Z5w05SlwXzAZ3vJ,(550) 950-3251 x540,1991-11-18T22:27:55.517Z,Davis Ville,6082,Apto 15,Cornwall,Bennetttown,UT,42204-214,97.806,42.4488,frutos do mar,carnes,massas,,,2023-12-03T01:06:20.734Z,2025-05-07T03:14:38.541Z,ativo
683d8d05c709d34c0311e293,Colleen Spencer,delaney55@gmail.com,hOGYlhHPCmHnIog,1-478-733-4630 x6199,1993-10-23T18:41:33.946Z,Jacobi Pike,7807,Apto 132,Lincolnshire,Jamisonworth,MT,88072-161,17.6022,4.4364,vegetariano,,,,,2024-09-15T02:24:56.286Z,2025-05-17T18:31:42.127Z,inativo
683d8d05c709d34c0311e29c,Dr. Ronnie Brekke,brenda39@gmail.com,ad3U01mrk0fXRcC,713-711-9506 x5016,1972-10-30T04:28:38.806Z,Union Street,10717,,Gwent,Fort Georgiana,WY,56763-272,-135.8032,-19.9554,comida japonesa,vegetariano,massas,lactose,amendoim,2025-03-16T21:21:46.836Z,2025-05-21T20:36:35.415Z,inativo
683d8d05c709d34c0311e29d,Gilbert Terry Sr.,noemy.purdy@hotmail.com,V__tg1LHNzNX51K,(751) 807-6919,1985-11-28T14:02:03.683Z,Kade Rue,909,Apto 198,Gwent,Port Allyport,OH,88950-283,53.7992,-28.7279,comida japonesa,,,lactose,camarão,2023-09-22T20:50:25.375Z,2025-05-03T07:19:52.107Z,ativo
683d8d05c709d34c0311e2a6,Allen Bosco,kylee79@yahoo.com,DUm3eoJe5gZj1h_,(903) 778-9725 x001,1984-09-24T21:36:54.493Z,Isom Place,68589,Casa 5,West Glamorgan,Gleasonbury,MO,21131-553,8.0637,68.3031,frutos do mar,sem glúten,carnes,lactose,glúten,2023-10-14T05:56:59.234Z,2025-05-25T11:56:20.936Z,inativo
683d8d05c709d34c0311e2aa,Dr. Jose Ruecker Jr.,seth27@yahoo.com,GKNUsXqYncotnbQ,901-656-6171 x6353,1993-12-10T02:12:28.020Z,Sandy Shoal,8282,Casa 3,Central,Naomicester,NC,85690-700,78.2328,-64.7106,carnes,frutos do mar,,,,2025-03-25T21:11:09.105Z,2025-03-15T19:16:59.966Z,ativo
683d8d05c709d34c0311e2ad,Miss Tabitha Powlowski MD,efrain96@hotmail.com,Vu1hzchpXRnU69R,365-944-4091 x97582,1993-09-29T07:57:56.653Z,Ondricka Ridges,728,,County Armagh,Lake Havasu City,CO,48922-732,54.7431,1.6261,sem glúten,massas,carnes,,,2024-08-01T19:40:55.597Z,2025-04-03T04:16:38.556Z,ativo
683d8d05c709d34c0311e2ae,Abel Kassulke-Stroman Jr.,cody53@gmail.com,bQp2Pip83IENHhB,402.265.2992 x57362,1977-01-03T11:46:09.514Z,Main Street N,5510,,Hamilton County,Lake Keenanstead,IN,61622-333,-9.3438,1.4053,sem glúten,,,glúten,,2023-07-13T10:19:19.566Z,2025-05-02T11:51:47.734Z,ativo
683d8d05c709d34c0311e2b5,Esther Kling,ernie_becker64@hotmail.com,Eqygq_WvqeqVdKG,722-390-8050,2006-03-28T20:41:38.618Z,Mara Heights,155,Casa 5,Monroe County,Lake Shawnaview,NH,03296-955,145.0981,36.5022,massas,carnes,comida japonesa,,,2024-08-21T13:24:19.733Z,2025-04-15T06:45:51.582Z,ativo
683d8d05c709d34c0311e2b7,Margie Mertz,demond.bernier88@yahoo.com,uFEfRIvD5t8rnew,(604) 597-0847 x68986,1980-09-26T18:30:11.731Z,Connor Corners,74304,Apto 91,Wayne County,Wichita Falls,IN,64007-688,-165.3114,-64.6592,frutos do mar,,,,,2024-08-21T22:24:36.527Z,2025-03-30T20:59:03.215Z,ativo
683d8d05c709d34c0311e2bd,Miss Kristine Durgan-Bode,erick_kassulke49@gmail.com,QUvYmD6DBhmJGK_,(230) 251-7393,1968-10-06T12:34:41.205Z,Bettye Alley,2041,Apto 112,Lee County,Boynton Beach,KS,45358-873,35.2817,31.029,massas,carnes,sem glúten,lactose,amendoim,2024-12-31T13:37:46.040Z,2025-05-15T09:28:47.160Z,ativo
683d8d05c709d34c0311e2c3,Nancy Dietrich,erna38@yahoo.com,8yUocCW1eX6b62K,324-540-8553 x683,1964-05-29T16:55:10.458Z,Michaela Shoals,976,Casa 1,Nottinghamshire,Kesslerland,MN,65214-584,-88.9515,62.1522,carnes,comida japonesa,,camarão,lactose,2024-05-03T23:44:38.862Z,2025-05-21T05:59:13.807Z,ativo
683d8d05c709d34c0311e2ca,Shelly Goyette,marcos13@gmail.com,TcQi1dQBrZLbP7o,(505) 531-9038 x522,2002-10-15T04:47:33.569Z,Freeda Squares,663,Apto 65,Surrey,Orem,CO,82159-808,172.8692,65.8323,carnes,,,glúten,,2024-03-22T14:59:32.147Z,2025-04-11T04:28:24.389Z,ativo
683d8d05c709d34c0311e2d1,Kristin Jones,rhianna.deckow68@hotmail.com,umLB6lL9f26R5a0,(818) 637-1333 x4587,1984-06-02T23:54:28.677Z,Smitham Vista,56582,,Shropshire,Davie,NJ,50096-401,10.8351,10.6204,frutos do mar,comida japonesa,massas,camarão,amendoim,2023-06-16T04:01:33.581Z,2025-04-24T16:10:48.985Z,inativo
683d8d05c709d34c0311e2db,Christie Brakus-Greenfelder,branson_abshire13@yahoo.com,HsApJvyb3ub2LHO,(595) 994-0509,1979-03-29T20:34:52.697Z,Emerson Divide,80401,,Douglas County,Johanntown,OH,33942-861,-23.3952,45.7167,massas,sem glúten,,camarão,lactose,2023-07-27T00:02:12.630Z,2025-04-19T21:14:07.728Z,ativo
683d8d05c709d34c0311e2e4,Meredith Pollich-Towne,jasmin.littel@gmail.com,Ln6fFizYbJBUpFP,792-857-9311 x66650,2002-04-01T00:56:44.379Z,Brennon Road,635,,South Glamorgan,Trujillo Alto,LA,99045-838,94.2519,-41.6419,comida japonesa,,,,,2024-06-28T16:25:50.938Z,2025-03-08T23:49:05.887Z,ativo
683d8d05c709d34c0311e2e6,Katherine Douglas,xander69@yahoo.com,ylmXGpQPBQ8KU4s,740-415-4562 x6085,2007-04-21T11:08:44.548Z,Ritchie Heights,7764,,Derbyshire,Muncie,KS,51261-208,2.3276,80.9247,sem glúten,massas,,glúten,lactose,2024-10-26T00:49:45.968Z,2025-04-03T09:04:09.312Z,ativo
683d8d05c709d34c0311e2eb,Eva Champlin,ernie95@yahoo.com,xkPAfhEir_u_7Ui,702-409-5357,1975-08-31T20:38:20.709Z,Walnut Street,166,Apto 118,Franklin County,Stantonstad,UT,98929-046,-159.1192,12.2925,vegetariano,massas,,,,2023-10-22T03:55:35.816Z,2025-03-09T01:19:16.064Z,ativo
683d8d05c709d34c0311e2f6,Dr. Allen Koss,deanna_pfannerstill@gmail.com,wsaloQf3VpGZSmn,882-864-8579,1987-09-16T06:15:50.557Z,Tremblay Junctions,142,Casa 5,Morgan County,Minot,MN,35408-563,94.2785,52.8529,vegetariano,massas,,,,2025-01-25T11:48:56.216Z,2025-04-17T17:31:21.878Z,ativo
683d8d05c709d34c0311e2fa,Lola Heller,mathilde_reilly38@yahoo.com,AoJl0P75R6ZTpEz,985.906.9193 x1549,1972-02-15T16:23:55.730Z,Eino Haven,52340,,Highlands and Islands,North Philip,NC,21136-149,-145.3621,-43.4138,sem glúten,,,camarão,,2024-01-20T21:59:04.296Z,2025-03-15T20:45:48.352Z,ativo
683d8d05c709d34c0311e2fb,Allan Labadie,lydia99@hotmail.com,2y1K00x90ee9jip,315-501-7904 x986,1992-08-22T03:15:40.720Z,Barrows Crossroad,992,Casa 3,Derbyshire,Lake Chesterfort,SD,64450-337,-131.9085,-22.6825,massas,sem glúten,comida japonesa,camarão,glúten,2024-11-27T12:33:33.444Z,2025-05-12T06:27:40.487Z,inativo
683d8d05c709d34c0311e2fd,Bryan Schoen,hobart62@yahoo.com,qUW3roid7gTv74y,732-206-5519 x6736,2002-12-01T14:44:50.452Z,Woodside,8014,Apto 189,Clwyd,Fort Wilmerview,WY,50710-808,92.0943,-16.3482,vegetariano,,,lactose,,2024-06-25T08:49:15.629Z,2025-04-09T15:18:19.237Z,ativo
683d8d05c709d34c0311e305,Phyllis Mitchell,lori_kris94@hotmail.com,B_S93omHZeAk5MK,712.618.2134 x52035,1969-04-28T04:01:52.768Z,Alva Trace,46779,Casa 4,Marion County,Nataliastad,NE,83739-566,-82.3744,-78.7687,frutos do mar,,,,,2023-11-02T22:32:47.892Z,2025-04-27T11:16:44.836Z,ativo
683d8d05c709d34c0311e307,Lana Kunze,pierre0@hotmail.com,KHt51Iyu2j68c5D,214.667.0375 x9145,1975-01-13T21:10:15.689Z,Cross Lane,5503,,East Sussex,Bradtkeland,RI,15534-597,-32.0088,46.3517,frutos do mar,sem glúten,comida japonesa,amendoim,lactose,2025-04-11T07:31:40.700Z,2025-03-18T11:13:49.250Z,ativo
683d8d05c709d34c0311e30f,Vernon Jerde,stanford16@yahoo.com,MMkirMWdfWc0uXt,(946) 643-9314 x880,1987-12-07T02:03:26.353Z,Batz Tunnel,18232,,County Tyrone,McKenzieboro,WV,53567-966,33.628,6.788,sem glúten,comida japonesa,,lactose,,2024-11-21T19:47:33.496Z,2025-03-22T20:49:56.558Z,ativo
683d8d05c709d34c0311e311,Arthur Pfeffer,viviane.thiel@hotmail.com,MROaOlPjtfjXKxW,(867) 864-1405 x487,1997-09-09T23:26:00.692Z,Pollich Shoal,80690,Casa 5,Herefordshire,Port Alphonso,MT,18069-123,168.556,-11.2307,comida japonesa,frutos do mar,sem glúten,amendoim,,2023-12-24T23:25:57.566Z,2025-03-08T15:19:27.155Z,ativo
683d8d05c709d34c0311e31c,Leah Stokes,liana40@gmail.com,cRaGJV20qJmcv4C,(668) 412-2787 x53329,1983-06-14T15:27:54.100Z,Boundary Road,15243,Apto 110,Pike County,South Nola,IN,82407-443,-94.0645,-6.6957,,,,amendoim,,2024-03-01T03:25:44.056Z,2025-03-18T13:22:31.840Z,ativo
683d8d05c709d34c0311e31e,Henrietta Windler,jessie.prosacco-fahey71@hotmail.com,Dau0KNLI4pndqU9,1-202-469-8222 x78430,1969-09-28T20:19:24.767Z,E Union Street,245,,County Londonderry,South Barney,ID,24343-172,-24.8622,-79.8779,sem glúten,carnes,,amendoim,,2025-04-01T20:45:05.466Z,2025-05-05T17:41:52.135Z,ativo
683d8d05c709d34c0311e31f,Danielle Borer,robbie_sipes37@yahoo.com,VzoZ4zZ0519IbFP,(898) 491-1894 x992,2005-12-24T08:56:37.641Z,Edyth Ferry,72369,,Fife,Macejkovicbury,NE,10668-837,-13.6899,-20.9306,carnes,sem glúten,massas,glúten,,2024-01-10T09:55:11.306Z,2025-04-28T15:14:50.619Z,ativo
683d8d05c709d34c0311e327,Meghan Ondricka,francesco88@gmail.com,tiBeRusy5Y7uAS9,880-771-7062 x238,1984-03-07T09:36:35.678Z,Susie Station,447,Casa 5,Rutland,Lake Havasu City,AK,20561-488,31.9209,-17.0613,sem glúten,,,,,2023-08-20T21:59:05.452Z,2025-03-09T08:53:55.977Z,ativo
683d8d05c709d34c0311e32a,Marsha Nikolaus,patrick.towne88@hotmail.com,KcvFIXIwt2GSfA5,555-721-5830 x879,2005-09-10T04:36:02.580Z,Division Street,8683,Apto 28,West Sussex,Kingstad,MA,84888-877,2.4045,10.2303,comida japonesa,carnes,,glúten,,2025-03-20T05:16:31.854Z,2025-03-05T06:14:54.222Z,ativo
683d8d05c709d34c0311e32b,Blanche Tremblay,ashton.heidenreich65@hotmail.com,vJZzCRywxJqlvMq,235-724-7213 x34341,1985-03-16T07:16:30.574Z,Marks Cliffs,5871,Casa 1,Douglas County,Reichertcester,IA,24341-591,-165.5092,-62.8276,frutos do mar,,,camarão,amendoim,2023-06-26T11:42:26.273Z,2025-06-01T22:55:29.498Z,inativo
683d8d05c709d34c0311e32c,Nancy Batz,floy.strosin@hotmail.com,qfb70dFszs8W6O2,586-749-1249,1991-03-18T13:51:47.083Z,N Pearl Street,758,Casa 1,Tayside,Spokane,OK,86933-139,108.3724,-71.7921,carnes,,,camarão,lactose,2025-01-07T22:29:50.507Z,2025-04-16T06:13:33.996Z,ativo
683d8d05c709d34c0311e32f,Mabel Zieme,rachel87@gmail.com,mTr5G1OhOYUVMVO,(999) 333-9874 x20147,1998-04-05T09:47:21.722Z,Hilll Causeway,67088,Casa 4,Powys,Bartlett,FL,36782-811,79.0659,-51.1516,,,,glúten,,2025-03-16T09:52:53.847Z,2025-03-17T05:02:28.602Z,ativo
683d8d05c709d34c0311e330,Arlene Brakus,rogers.ledner65@hotmail.com,20CbY9bkr_nxPgD,298.833.0753,1996-08-21T22:43:25.192Z,Renner Course,2555,Apto 196,Lee County,Schusterfort,WY,85837-902,-41.0481,3.0384,comida japonesa,,,,,2024-06-23T17:46:18.212Z,2025-03-27T13:34:16.562Z,inativo
683d8d05c709d34c0311e339,Lucille Ratke,arnaldo.miller35@yahoo.com,ZYDtB3nbX8YrAAL,1-341-260-5715 x6677,1978-08-10T15:44:25.806Z,W Broadway Avenue,9291,Casa 5,Hamilton County,Keshaunside,RI,70556-009,148.9754,4.4767,vegetariano,,,,,2023-07-15T21:13:17.934Z,2025-05-23T05:41:11.114Z,ativo
683d8d05c709d34c0311e33e,Dr. Jackie Kessler,lavern_koss89@hotmail.com,Xw0J3pWTmVfHwBs,1-805-586-4521 x65668,1965-08-05T00:36:31.627Z,Koepp Ville,297,,Northamptonshire,Brekkeboro,VA,59765-630,-72.3045,-80.0341,,,,amendoim,,2024-12-28T21:52:29.065Z,2025-04-30T05:34:03.864Z,inativo
683d8d05c709d34c0311e340,Silvia Boyle,hillard.mckenzie-murazik10@hotmail.com,LNDsak3zrYCu17t,1-571-481-5801 x128,2003-05-11T05:51:27.627Z,Elizabeth Walk,95869,Casa 4,Wiltshire,Wisokyland,OR,61503-677,38.0796,-81.6968,massas,vegetariano,comida japonesa,,,2025-04-05T10:04:04.489Z,2025-04-12T08:38:11.912Z,ativo
683d8d05c709d34c0311e343,Merle Kling,rachelle_fadel30@hotmail.com,yG2kMcs10BHumZY,771.788.9435 x729,1977-01-25T01:56:48.305Z,Lubowitz Points,5448,Casa 4,Fife,Johnnyboro,FL,32998-997,-123.7987,64.9238,,,,lactose,,2024-07-26T16:28:58.411Z,2025-04-01T13:47:07.231Z,ativo
683d8d05c709d34c0311e344,Jerry Brekke,fabiola64@gmail.com,2lY2kVYTmpryAyj,1-396-814-6736 x270,1982-07-19T23:12:55.215Z,Williamson Rest,75616,,South Yorkshire,Corinestad,KY,04490-099,-138.8391,-7.7027,,,,camarão,,2025-02-08T19:29:37.925Z,2025-03-15T09:32:43.618Z,ativo
683d8d05c709d34c0311e349,Joyce Welch,gardner57@gmail.com,fKvaM9iGhnHW0nK,740.206.6697 x9184,1961-09-28T13:40:44.824Z,The Oval,2737,Apto 61,East Sussex,North Destini,DE,33854-189,-66.8001,-27.5871,,,,,,2025-01-17T23:45:21.769Z,2025-04-11T02:56:48.697Z,ativo
683d8d05c709d34c0311e34a,Mr. Herbert Dicki,annabell_armstrong84@yahoo.com,AcHMt5k3FguoJ6y,307-893-2487 x14440,1963-04-04T19:38:42.389Z,Chestnut Drive,7233,,Marshall County,East Queen,NJ,62574-165,-81.5488,-49.843,vegetariano,comida japonesa,massas,,,2024-06-05T11:34:05.141Z,2025-05-02T11:56:07.078Z,ativo
683d8d05c709d34c0311e351,Crystal Konopelski,agustina_wehner72@hotmail.com,7vC9gbDOtCGfZQD,453.263.9431 x36954,1980-10-06T13:40:11.871Z,Demond Shores,15030,,Devon,Sioux City,NH,42906-756,89.9752,-2.2665,comida japonesa,frutos do mar,,camarão,glúten,2024-10-17T04:22:48.828Z,2025-05-02T21:17:49.568Z,ativo
683d8d05c709d34c0311e352,Jimmie Swaniawski,graciela_halvorson-abbott@yahoo.com,zIPdWLQn84f3xpa,(734) 790-4291 x7984,1973-09-29T09:51:50.360Z,Nader Highway,3792,Apto 74,Dyfed,Moreno Valley,GA,42558-457,-98.4145,85.8129,carnes,,,camarão,,2024-06-24T23:20:30.240Z,2025-05-27T20:20:06.754Z,inativo
683d8d05c709d34c0311e354,Ms. Bethany Gerhold,stephania_schmidt73@yahoo.com,UEbMhpY581ihG2U,317.610.6291,1988-01-11T01:29:39.433Z,Tina Grove,88368,Apto 13,Dorset,Casimerview,NM,64819-513,154.7588,-51.8501,carnes,sem glúten,,lactose,,2023-11-30T19:59:45.778Z,2025-04-02T05:42:06.507Z,ativo
683d8d05c709d34c0311e355,Mr. Willis Casper,dion_hartmann@gmail.com,K6RrsfKRlaM2KA4,(629) 702-2011 x0706,1993-03-10T03:23:22.709Z,W Central Avenue,7862,Casa 1,Devon,Sauerburgh,VA,49900-490,116.8859,22.468,frutos do mar,,,glúten,lactose,2023-10-13T05:34:23.838Z,2025-03-17T18:24:45.856Z,ativo
683d8d05c709d34c0311e35f,Amos Smitham,ilene.towne@gmail.com,xoyWD1DjIcmflt7,(532) 676-2718 x914,1960-03-27T19:43:30.915Z,Zita Crossroad,18977,Apto 195,Calhoun County,Stuartberg,CA,65868-943,-153.9209,-37.5221,vegetariano,,,,,2023-06-25T18:34:54.020Z,2025-05-06T21:01:34.327Z,ativo
683d8d05c709d34c0311e362,Mr. Theodore Ryan,polly43@hotmail.com,Z8KKtJ_AJwMujUb,348-220-5796 x0099,1968-07-11T12:03:18.269Z,Labadie Pike,1156,,Johnson County,South Cassandra,TX,61845-045,42.1987,13.634,,,,glúten,,2024-06-08T21:34:29.734Z,2025-03-24T12:35:16.803Z,inativo
683d8d05c709d34c0311e36a,Katie Reynolds,dorian.hackett@gmail.com,92mQAlHkHw6ycQc,1-952-737-4382 x6687,1997-06-18T09:31:05.806Z,Woodlands Avenue,8549,Apto 153,Lee County,Bodeborough,AK,75783-197,-25.4327,-52.6826,vegetariano,carnes,massas,lactose,,2024-08-25T15:01:11.032Z,2025-04-29T22:14:04.171Z,ativo
683d8d05c709d34c0311e36c,Lewis Thiel,edwardo.effertz@hotmail.com,Du4QrVVzUDMzuLt,214-734-0305,1963-05-05T20:17:25.788Z,Collier Lane,327,Casa 3,Derbyshire,Ernsermouth,MO,46686-646,8.5924,83.746,comida japonesa,frutos do mar,,,,2024-09-30T14:01:44.608Z,2025-03-11T11:48:30.728Z,ativo
683d8d05c709d34c0311e371,Irma Dibbert,ivah70@hotmail.com,8C95eimv4VWQUes,(475) 986-6662 x99421,1990-05-16T12:34:22.971Z,McDermott Rapids,6378,Casa 5,Carroll County,Ricestead,UT,59584-531,-65.7725,47.3115,comida japonesa,sem glúten,,,,2024-03-01T18:15:09.311Z,2025-04-15T16:18:37.922Z,ativo
683d8d05c709d34c0311e373,Kara Jacobs,martin.bernhard26@yahoo.com,4afd_HCoMvyeoNX,1-695-690-5214 x171,1962-03-26T18:35:29.576Z,Hegmann Square,96215,,West Glamorgan,South Dawnstead,PA,65926-818,129.8389,-46.9349,comida japonesa,,,amendoim,lactose,2024-04-04T11:12:06.310Z,2025-04-15T05:07:27.448Z,ativo
683d8d05c709d34c0311e37d,Willie Cassin,magdalena_miller@gmail.com,j9sLaw4wxbZY9n5,1-457-954-7235 x640,1981-10-09T15:22:43.386Z,Derick Parks,304,Apto 36,Fayette County,Middletown,MT,39842-821,-141.9916,-24.3724,sem glúten,carnes,frutos do mar,amendoim,lactose,2024-09-26T06:39:40.205Z,2025-04-04T10:44:18.951Z,inativo
