_id,numero_pedido,usuario_id,restaurante_id,itens[0].prato_id,itens[1].prato_id,itens[2].prato_id,itens[3].prato_id,itens[4].prato_id,itens[0].nome,itens[1].nome,itens[2].nome,itens[3].nome,itens[4].nome,itens[0].quantidade,itens[1].quantidade,itens[2].quantidade,itens[3].quantidade,itens[4].quantidade,itens[0].preco_unitario,itens[1].preco_unitario,itens[2].preco_unitario,itens[3].preco_unitario,itens[4].preco_unitario,itens[0].preco_adicional,itens[1].preco_adicional,itens[2].preco_adicional,itens[3].preco_adicional,itens[4].preco_adicional,itens[0].observacoes,itens[1].observacoes,itens[2].observacoes,itens[3].observacoes,itens[4].observacoes,subtotal,taxa_entrega,desconto,valor_total,forma_pagamento.tipo,forma_pagamento.detalhes.bandeira,forma_pagamento.detalhes.ultimos_digitos,status_pagamento,tipo_pedido,endereco_entrega.rua,endereco_entrega.numero,endereco_entrega.complemento,endereco_entrega.bairro,endereco_entrega.cidade,endereco_entrega.estado,endereco_entrega.cep,endereco_entrega.coordenadas[0],endereco_entrega.coordenadas[1],status_pedido,historico_status[0].status,historico_status[1].status,historico_status[2].status,historico_status[3].status,historico_status[4].status,historico_status[0].data,historico_status[1].data,historico_status[2].data,historico_status[3].data,historico_status[4].data,historico_status[0].observacao,historico_status[1].observacao,historico_status[2].observacao,historico_status[3].observacao,historico_status[4].observacao,data_hora_pedido,data_hora_entrega_estimada,entregador.nome,entregador.telefone,avaliacao_id,cupom_id,observacoes,origem_pedido
683d8d06c709d34c0311ecc4,PED-20250104-001173,683d8d05c709d34c0311e33a,683d8d05c709d34c0311e499,683d8d05c709d34c0311e740,683d8d05c709d34c0311e74a,,,,Elegant Aluminum Mouse,Rustic Gold Soap,,,,2,1,,,,54.21303301378426,58.66149192736322,,,,0,0,,,,Cresco vinum cometes apostolus cervus comis.,Creber defungo casus quo spiculum derideo blanditiis.,,,,167.09,0.5965961961910188,0,167.68,cartao_debito,Visa,8245,aprovado,delivery,Blake Islands,618,,County Londonderry,Tucson,AR,84171-749,-159.7181,70.7147,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2025-01-04T08:21:20.276Z,2025-01-04T08:23:30.511Z,2025-01-04T12:39:55.930Z,2025-01-04T18:00:44.330Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2025-01-04T08:21:20.276Z,2025-01-04T14:59:53.981Z,Dariana,1-835-551-6116 x90905,,,Defero una delectatio quia omnis.,website
683d8d06c709d34c0311ecc7,PED-20240606-001176,683d8d05c709d34c0311e41c,683d8d05c709d34c0311e48f,683d8d05c709d34c0311e68f,683d8d05c709d34c0311e688,683d8d05c709d34c0311e694,683d8d05c709d34c0311e694,,Incredible Plastic Bike,Incredible Rubber Bike,Awesome Cotton Chicken,Awesome Cotton Chicken,,3,2,3,3,,110.0656051187821,25.366319725584955,100.90368833556809,100.90368833556809,,0,0,0,0,,Tametsi constans auditor acsi.,Ars ver claudeo atqui demergo adulatio solio conitor.,Compono ullus adipisci amplexus bos sollicito reiciendis administratio curvo.,Confero minus circumvenio spectaculum suadeo cohaero.,,986.35,2.543981677589797,0,988.9,dinheiro,Visa,0761,aprovado,retirada,Nicklaus Manor,779,Apto 187,Somerset,North Marcoboro,FL,40147-831,-39.719,74.1501,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2024-06-07T00:22:43.413Z,2024-06-07T02:27:45.989Z,2024-06-07T06:01:15.502Z,2024-06-07T08:02:06.141Z,2024-06-07T14:54:35.087Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2024-06-07T00:22:43.413Z,2024-06-07T09:07:00.586Z,Dale,571-697-7487,,,Vis talis iste theca inventore viscus.,app_mobile
683d8d06c709d34c0311ecc8,PED-20241023-001177,683d8d05c709d34c0311e2a5,683d8d05c709d34c0311e47c,683d8d05c709d34c0311e53b,683d8d05c709d34c0311e53b,683d8d05c709d34c0311e53d,,,Licensed Bamboo Chips,Licensed Bamboo Chips,Generic Wooden Hat,,,3,1,2,,,19.597537628471372,19.597537628471372,119.69721177033594,,,0,0,0,,,Compello una varius nemo.,Allatus acquiro cervus fugit taedium conor.,Veritatis depulso volup eius tunc caute caterva admitto desipio verto.,,,317.78,10.818894362749282,23.329564115298027,305.27,dinheiro,Visa,2975,recusado,delivery,Salvador Inlet,618,Casa 1,Clwyd,Abilene,MO,81888-092,84.064,-88.1691,em_preparo,recebido,confirmado,em_preparo,,,2024-10-23T15:08:58.800Z,2024-10-23T16:24:18.790Z,2024-10-23T17:58:40.670Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2024-10-23T15:08:58.800Z,2024-10-24T00:57:44.041Z,Vivian,822.688.3988 x5636,,,Possimus beatae vir tempora conventus conventus adeptio uterque aufero corroboro.,app_mobile
683d8d06c709d34c0311eccc,PED-20250214-001181,683d8d05c709d34c0311e41b,683d8d05c709d34c0311e4a6,683d8d06c709d34c0311e800,,,,,Handmade Wooden Pizza,,,,,1,,,,,129.5894316530864,,,,,0,,,,,Averto officiis verbum adulatio ipsa vigilo curo ustulo bos conculco.,,,,,129.59,3.0677935918955086,0,132.66,dinheiro,Visa,4079,aprovado,delivery,Evie Tunnel,78146,Apto 195,Buckinghamshire,North Erick,ID,29008-098,-134.8843,-74.5292,em_preparo,recebido,confirmado,em_preparo,,,2025-02-14T08:56:50.815Z,2025-02-14T11:03:53.800Z,2025-02-14T13:44:08.619Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2025-02-14T08:56:50.815Z,2025-02-14T19:12:03.973Z,Mario,(790) 760-9267 x241,,,Coepi decet suspendo casus conduco velut expedita decerno adulatio deputo.,website
683d8d06c709d34c0311eccd,PED-20240610-001182,683d8d05c709d34c0311e459,683d8d05c709d34c0311e49a,683d8d05c709d34c0311e753,683d8d05c709d34c0311e75b,683d8d05c709d34c0311e75a,,,Rustic Rubber Shirt,Luxurious Bronze Mouse,Rustic Cotton Fish,,,2,3,3,,,67.61523903438717,117.81793910490249,108.0221242600473,,,0,0,0,,,Cito canto theatrum beatae sponte autem totam subseco adficio.,Angelus decor virgo varius.,Cimentarius et tego tergeo delego desipio.,,,812.75,10.053490381818056,0,822.8,cartao_debito,Visa,8437,recusado,delivery,Laburnum Grove,3653,Casa 5,Wayne County,West Joeport,TX,62469-909,158.5874,44.6245,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-06-10T06:26:58.246Z,2024-06-10T07:18:40.205Z,2024-06-10T11:21:56.568Z,2024-06-10T13:06:51.389Z,2024-06-10T16:50:25.998Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-06-10T06:26:58.246Z,2024-06-11T04:20:17.774Z,Maxwell,1-957-305-1210,683d8d06c709d34c0311ee49,,Via angelus amicitia animus charisma correptius aiunt trado.,website
683d8d06c709d34c0311ecce,PED-20250408-001183,683d8d05c709d34c0311e322,683d8d05c709d34c0311e495,683d8d05c709d34c0311e700,683d8d05c709d34c0311e702,,,,Intelligent Gold Bike,Luxurious Aluminum Fish,,,,3,2,,,,111.7168683738983,80.15153481069648,,,,0,0,,,,Sapiente ex adversus vigor cimentarius.,Deleo virga colligo cognomen triduana aveho timor addo supellex coniuratio.,,,,495.45,12.390700885562678,0,507.84,cartao_debito,Visa,8783,aprovado,retirada,Gennaro Ferry,718,,Hampshire,West Estefania,WI,13327-249,-61.8505,46.549,em_preparo,recebido,confirmado,em_preparo,,,2025-04-08T22:53:12.567Z,2025-04-08T23:23:55.148Z,2025-04-08T23:58:44.103Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2025-04-08T22:53:12.567Z,2025-04-09T07:40:59.603Z,Vesta,936.331.7891 x3470,,,Utilis cupiditas tergeo derideo ustilo utrimque venio.,telefone
683d8d06c709d34c0311ecd2,PED-20241231-001187,683d8d05c709d34c0311e3c4,683d8d05c709d34c0311e47e,683d8d05c709d34c0311e55d,683d8d05c709d34c0311e564,683d8d05c709d34c0311e55c,683d8d05c709d34c0311e563,683d8d05c709d34c0311e566,Frozen Metal Hat,Tasty Bronze Ball,Handcrafted Silk Ball,Luxurious Bronze Tuna,Fresh Rubber Sausages,1,3,1,3,1,12.66749884003349,6.6067001502776375,32.664469724497856,117.45928863072892,96.1869265861816,0,0,0,0,0,Comparo sortitus ex virga.,Sulum antiquus via vetus adeptio.,Candidus desipio tergeo comburo teres stipes decipio vociferor placeat illum.,Amplitudo vilicus sui sufficio speciosus mollitia.,Tempus claustrum toties totam ago clarus vapulus quia aestivus ut.,513.72,7.071742794764259,0,520.79,pix,Visa,5241,recusado,retirada,Prospect Road,9132,,West Midlands,Macejkovicworth,AZ,19158-665,147.9283,-18.9615,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-12-31T05:55:39.707Z,2024-12-31T07:12:10.320Z,2024-12-31T08:19:50.070Z,2024-12-31T09:44:47.011Z,2024-12-31T18:13:13.222Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-12-31T05:55:39.707Z,2025-01-01T05:47:02.245Z,Bailey,1-807-590-8627 x6108,683d8d06c709d34c0311ef80,,Nobis peccatus adicio defendo stultus.,app_mobile
683d8d06c709d34c0311ecd6,PED-20240816-001191,683d8d05c709d34c0311e318,683d8d05c709d34c0311e487,683d8d05c709d34c0311e600,683d8d05c709d34c0311e5f9,683d8d05c709d34c0311e604,683d8d05c709d34c0311e5fc,683d8d05c709d34c0311e5f9,Sleek Silk Pizza,Gorgeous Steel Tuna,Gorgeous Gold Chair,Luxurious Rubber Pants,Gorgeous Steel Tuna,3,1,3,3,3,146.53210503432027,135.1459326308219,43.22353715341199,143.76261892832943,135.1459326308219,0,0,0,0,0,Cupio sodalitas quod comprehendo.,Spes vix speciosus.,Quam virtus arguo doloribus adficio adstringo cuius inventore crebro stella.,Universe copiose voluptatem defleo attonbitus vinco praesentium.,Defero adaugeo accedo turba circumvenio angulus sperno.,1541.14,10.85731210561808,0,1552,dinheiro,Visa,7226,pendente,delivery,Mill Lane,841,,Pike County,Faheycester,WV,98632-619,-105.2702,-41.2178,em_preparo,recebido,confirmado,em_preparo,,,2024-08-16T18:07:32.964Z,2024-08-16T19:05:19.065Z,2024-08-16T23:42:54.877Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2024-08-16T18:07:32.964Z,2024-08-17T16:54:11.761Z,Bethany,424.839.5918,,,Non depromo aspicio cenaculum curriculum.,website
683d8d06c709d34c0311ecdd,PED-20250118-001198,683d8d05c709d34c0311e298,683d8d05c709d34c0311e485,683d8d05c709d34c0311e5e0,683d8d05c709d34c0311e5d2,,,,Handcrafted Ceramic Bacon,Gorgeous Cotton Pizza,,,,2,1,,,,29.290696348953322,76.34458703135472,,,,0,0,,,,Ullus solium arma est.,Vulticulus cogito tenuis aperio damno vitae tolero alii alienus sono.,,,,134.93,10.948700131471556,20.511384487700532,125.36,cartao_credito,Visa,4790,pendente,retirada,Gideon Place,46045,,East Sussex,Bergnaumside,MO,60129-360,-47.7007,-24.5831,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-01-18T18:42:52.498Z,2025-01-18T20:42:16.577Z,2025-01-18T23:25:03.212Z,2025-01-19T04:50:17.971Z,2025-01-19T11:59:59.905Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-01-18T18:42:52.498Z,2025-01-19T15:53:59.599Z,Norval,1-989-637-8157 x4407,683d8d06c709d34c0311eebe,,Tibi terror arma.,website
683d8d06c709d34c0311ecde,PED-20250226-001199,683d8d05c709d34c0311e3c5,683d8d05c709d34c0311e4a4,683d8d06c709d34c0311e7eb,683d8d06c709d34c0311e7e6,683d8d06c709d34c0311e7ed,683d8d06c709d34c0311e7ef,683d8d06c709d34c0311e7e8,Practical Gold Computer,Incredible Granite Chair,Electronic Steel Mouse,Rustic Gold Shirt,Gorgeous Silk Mouse,3,2,1,2,3,36.82336475956765,24.29241465042613,144.70438367798536,66.27873767097404,18.986665302755977,0,0,0,0,0,Quisquam conqueror natus hic terror adulatio careo aegrotatio.,Cinis taceo vulpes ullam audacia ter spoliatio uredo vilitas verbera.,Combibo sulum ciminatio odio vilitas crur tamdiu adimpleo.,Careo bonus patior aestas vulgivagus delego cognatus.,Minus voluptatum annus neque denuncio consuasor umquam at unde curiositas.,493.28,10.545232484363032,0,503.82,cartao_debito,Visa,1945,recusado,retirada,Bahringer Vista,401,Apto 20,Buckinghamshire,Halvorsonworth,SD,49860-797,-106.9488,-49.6456,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2025-02-26T18:32:24.386Z,2025-02-26T20:55:32.284Z,2025-02-26T22:02:50.323Z,2025-02-27T05:06:43.487Z,2025-02-27T14:37:53.664Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2025-02-26T18:32:24.386Z,2025-02-27T08:47:38.389Z,Susie,578.941.2338 x4749,,,Una harum taedium sodalitas aspernatur vilitas assentator.,website
683d8d06c709d34c0311ecdf,PED-20241116-001200,683d8d05c709d34c0311e2a7,683d8d05c709d34c0311e47a,683d8d05c709d34c0311e51d,683d8d05c709d34c0311e519,,,,Luxurious Granite Chicken,Recycled Rubber Chips,,,,3,2,,,,16.76235553618187,145.4912170001821,,,,0,0,,,,Subito magnam necessitatibus tabesco adstringo.,Coaegresco aspernatur sono sequi crapula bibo sunt aut.,,,,341.27,2.2191463055214564,0,343.49,cartao_debito,Visa,5488,recusado,delivery,Woodside Road,2151,Apto 118,Herefordshire,Darionside,KY,39847-121,21.3472,-68.9814,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-11-16T04:34:57.042Z,2024-11-16T05:32:16.760Z,2024-11-16T10:09:56.175Z,2024-11-16T17:08:43.033Z,2024-11-16T17:32:17.240Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-11-16T04:34:57.042Z,2024-11-17T02:03:01.960Z,Cade,995-533-9330 x58849,,,Aestas stultus antea supplanto aliqua bellicus fugit vigor.,app_mobile
683d8d06c709d34c0311ece0,PED-20250427-001201,683d8d05c709d34c0311e383,683d8d05c709d34c0311e484,683d8d05c709d34c0311e5c0,683d8d05c709d34c0311e5cd,683d8d05c709d34c0311e5c1,683d8d05c709d34c0311e5c1,683d8d05c709d34c0311e5c2,Frozen Steel Salad,Recycled Bamboo Ball,Small Aluminum Fish,Small Aluminum Fish,Handcrafted Bamboo Soap,1,1,1,1,3,49.04563416926315,6.17802779859665,95.93571116840147,95.93571116840147,89.11975703979876,0,0,0,0,0,Conservo trepide aequus deleo suppellex caelum spero surgo nisi deprimo.,Tero alter casus carpo.,Sed dolores conspergo.,Caries adicio totidem angelus dolorum antiquus vulgus.,Cado cenaculum timor clamo earum cubitum culpa.,514.45,13.289129791386943,0,527.74,pix,Visa,9814,aprovado,delivery,Beech Road,9704,Casa 3,Greene County,Huntington,AK,58397-013,85.6158,4.2534,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-04-27T11:37:36.122Z,2025-04-27T13:13:38.627Z,2025-04-27T17:36:09.664Z,2025-04-27T21:29:15.752Z,2025-04-28T04:39:45.014Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-04-27T11:37:36.122Z,2025-04-27T18:48:58.141Z,Giovanny,1-791-853-8251,,,Depereo quia careo temptatio combibo vilis dolorum accedo incidunt.,website
683d8d06c709d34c0311ece1,PED-20240812-001202,683d8d05c709d34c0311e378,683d8d05c709d34c0311e47d,683d8d05c709d34c0311e544,683d8d05c709d34c0311e546,683d8d05c709d34c0311e55a,683d8d05c709d34c0311e548,,Unbranded Concrete Salad,Soft Steel Chips,Tasty Concrete Table,Frozen Ceramic Tuna,,1,3,1,3,,10.101366314615264,27.35493358421253,84.0484854523732,15.430265684850248,,0,0,0,0,,Decipio vilis usus autem vita deporto voluptatem texo.,Ago reprehenderit dolorem concedo sui ipsa astrum decimus.,Studio venia paulatim tabella pauci comes.,Ab abbas dens admoveo volutabrum degusto sint titulus reprehenderit defendo.,,222.51,9.801211970702475,0,232.31,dinheiro,Visa,2332,aprovado,retirada,Bauch Dale,448,Apto 165,Monroe County,Makennaton,RI,55737-286,-63.6961,57.9439,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2024-08-13T00:46:08.079Z,2024-08-13T02:04:33.534Z,2024-08-13T05:51:46.538Z,2024-08-13T12:36:28.821Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2024-08-13T00:46:08.079Z,2024-08-13T04:04:40.473Z,Camryn,343.352.0584 x23121,,,Summisse tergeo decipio ocer desidero.,telefone
683d8d06c709d34c0311ece3,PED-20240911-001204,683d8d05c709d34c0311e423,683d8d05c709d34c0311e493,683d8d05c709d34c0311e6e1,,,,,Oriental Bronze Hat,,,,,3,,,,,141.21824404776723,,,,,0,,,,,Vapulus solum appello vulnus triduana.,,,,,423.65,8.733172220335858,0,432.39,pix,Visa,5218,pendente,delivery,Westfield Road,20769,Casa 5,Bedfordshire,Ottiliebury,KY,74035-285,24.5436,42.2618,em_preparo,recebido,confirmado,em_preparo,,,2024-09-11T03:03:12.102Z,2024-09-11T05:12:00.216Z,2024-09-11T08:54:53.598Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2024-09-11T03:03:12.102Z,2024-09-11T12:30:30.456Z,Lora,629.693.7244 x27661,,,Admitto trepide adicio deporto conspergo beneficium assentator recusandae.,telefone
683d8d06c709d34c0311ece6,PED-20240607-001207,683d8d05c709d34c0311e2c1,683d8d05c709d34c0311e49f,683d8d05c709d34c0311e79a,,,,,Elegant Bamboo Shoes,,,,,3,,,,,140.82952016660653,,,,,0,,,,,Stipes carus carus demulceo truculenter trepide aqua cinis artificiose conor.,,,,,422.49,11.470093083920089,0,433.96,cartao_debito,Visa,8975,recusado,delivery,Pfeffer Bypass,741,Apto 27,Cheshire,South Andreanne,NM,22735-466,-7.6704,61.3184,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-06-07T07:35:36.650Z,2024-06-07T09:27:39.390Z,2024-06-07T13:32:35.746Z,2024-06-07T20:34:17.981Z,2024-06-08T00:39:45.534Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-06-07T07:35:36.650Z,2024-06-08T03:04:43.593Z,Kelsie,(565) 226-7533 x86733,683d8d06c709d34c0311ef24,,Vergo ara cimentarius.,telefone
683d8d06c709d34c0311ece9,PED-20240616-001210,683d8d05c709d34c0311e453,683d8d05c709d34c0311e481,683d8d05c709d34c0311e5a3,683d8d05c709d34c0311e599,,,,Incredible Rubber Gloves,Handmade Aluminum Computer,,,,1,3,,,,110.23045767644173,27.533882703052402,,,,0,0,,,,Deleo tabula decipio congregatio pecus utilis quam nobis ullus varietas.,Admoneo clamo synagoga uredo clementia pauci argentum creo.,,,,192.83,1.681788664733208,0,194.51,dinheiro,Visa,3232,recusado,retirada,Abbigail Locks,869,,West Glamorgan,Fort Litzyville,MI,45934-045,46.0344,15.9958,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2024-06-16T03:21:20.027Z,2024-06-16T05:32:54.311Z,2024-06-16T09:10:44.288Z,2024-06-16T09:30:52.447Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2024-06-16T03:21:20.027Z,2024-06-16T11:26:23.099Z,Raleigh,678.270.6939,,,Curatio ascit iure bellum currus textilis.,telefone
683d8d06c709d34c0311ecf0,PED-20240930-001217,683d8d05c709d34c0311e35c,683d8d05c709d34c0311e47e,683d8d05c709d34c0311e56a,,,,,Recycled Wooden Shoes,,,,,1,,,,,72.90469679837616,,,,,0,,,,,Viriliter sulum turbo cimentarius terminatio tepidus.,,,,,72.9,8.541656109854863,24.437696319673783,57.01,dinheiro,Visa,5038,pendente,retirada,Castle Lane,4415,,Henry County,Mentor,MT,67534-631,144.8308,-21.1519,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-09-30T17:05:27.973Z,2024-09-30T18:30:22.907Z,2024-09-30T20:24:58.441Z,2024-10-01T02:35:37.781Z,2024-10-01T10:06:01.228Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-09-30T17:05:27.973Z,2024-10-01T14:06:38.347Z,Adah,1-655-303-0631 x25550,683d8d06c709d34c0311ef93,,Tyrannus amplitudo arguo.,telefone
683d8d06c709d34c0311ecf1,PED-20250421-001218,683d8d05c709d34c0311e468,683d8d05c709d34c0311e47e,683d8d05c709d34c0311e55d,683d8d05c709d34c0311e567,683d8d05c709d34c0311e569,683d8d05c709d34c0311e55c,683d8d05c709d34c0311e563,Frozen Metal Hat,Handmade Granite Pizza,Small Silk Chicken,Handcrafted Silk Ball,Luxurious Bronze Tuna,1,2,2,3,2,12.66749884003349,58.689440156467505,47.603802365316554,32.664469724497856,117.45928863072892,0,0,0,0,0,Tardus advoco aspernatur confero ubi tempus cupiditate pauper.,Vacuus considero aestas amplus colo.,Labore veritatis certus.,Titulus absconditus cattus comprehendo.,Vos conqueror aduro speciosus amaritudo.,558.17,11.238156328443274,0,569.4,cartao_credito,Visa,3639,aprovado,delivery,Brant Row,54302,Casa 2,Lincoln County,Eliaschester,AZ,36476-256,-73.5158,14.6275,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2025-04-21T22:05:59.349Z,2025-04-21T23:36:22.274Z,2025-04-22T02:31:38.824Z,2025-04-22T04:03:35.557Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2025-04-21T22:05:59.349Z,2025-04-22T15:19:31.298Z,Declan,701.878.8410 x927,,,Angulus triumphus celo aestus benigne.,app_mobile
683d8d06c709d34c0311ecf5,PED-20240726-001222,683d8d05c709d34c0311e433,683d8d05c709d34c0311e481,683d8d05c709d34c0311e5a4,683d8d05c709d34c0311e59b,683d8d05c709d34c0311e597,,,Fantastic Marble Tuna,Ergonomic Steel Ball,Ergonomic Aluminum Soap,,,2,1,3,,,56.29973068370539,72.69836416146448,147.6064468445522,,,0,0,0,,,Sumo curso amicitia suffragium clamo.,Cunctatio video pecto demulceo mollitia terra pax.,Tibi cunctatio urbs.,,,628.12,6.044371249989679,0,634.16,dinheiro,Visa,0383,recusado,delivery,Joanie Valleys,22363,,Surrey,New Allison,ME,82495-152,5.5638,-82.1676,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2024-07-26T17:04:15.262Z,2024-07-26T17:30:12.646Z,2024-07-26T18:59:30.640Z,2024-07-26T22:08:58.890Z,2024-07-27T05:28:00.171Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2024-07-26T17:04:15.262Z,2024-07-27T08:20:16.297Z,Kira,(849) 442-1400 x65717,,,Facere terra desparatus.,app_mobile
683d8d06c709d34c0311ecfb,PED-20240912-001228,683d8d05c709d34c0311e3a9,683d8d05c709d34c0311e4a1,683d8d05c709d34c0311e7b7,683d8d05c709d34c0311e7b6,683d8d05c709d34c0311e7af,,,Handmade Concrete Gloves,Recycled Aluminum Cheese,Awesome Silk Chips,,,1,3,2,,,86.81981799633606,131.62337574070645,108.25182368659031,,,0,0,0,,,Pecto debeo tui numquam vulgivagus attero adiuvo.,Absum eaque ocer ceno consequuntur stipes baiulus calamitas.,Despecto cumque blanditiis.,,,698.19,10.138181394321974,0,708.33,cartao_credito,Visa,4527,recusado,retirada,Kent Road,778,Casa 4,Madison County,Schultzton,TX,11904-370,26.3179,-13.9146,em_preparo,recebido,confirmado,em_preparo,,,2024-09-12T06:15:43.872Z,2024-09-12T06:39:24.493Z,2024-09-12T10:01:14.141Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2024-09-12T06:15:43.872Z,2024-09-12T15:46:59.416Z,Carlee,1-983-280-0503,,,Talio autem cumque.,app_mobile
683d8d06c709d34c0311ed00,PED-20250428-001233,683d8d05c709d34c0311e40e,683d8d05c709d34c0311e489,683d8d05c709d34c0311e619,683d8d05c709d34c0311e61d,683d8d05c709d34c0311e619,,,Rustic Wooden Car,Incredible Bronze Keyboard,Rustic Wooden Car,,,3,2,3,,,86.97726494675443,111.69381386125687,86.97726494675443,,,0,0,0,,,Capitulus exercitationem solio turba coadunatio debilito subnecto adficio.,Advoco paulatim talio adulescens tandem ait cito terga.,Volva tertius reiciendis tertius nihil sopor delinquo utrimque apud distinctio.,,,745.25,10.246317908740446,0,755.5,cartao_debito,Visa,0865,recusado,retirada,Adrien Landing,620,,Wayne County,Dulcefort,NH,52069-307,-158.8827,-31.9772,em_preparo,recebido,confirmado,em_preparo,,,2025-04-28T23:13:18.993Z,2025-04-28T23:41:20.622Z,2025-04-29T01:32:48.237Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2025-04-28T23:13:18.993Z,2025-04-29T08:58:20.618Z,Hal,1-761-657-3833 x1906,,,Ulterius sollicito nihil aestus comptus maxime.,website
683d8d06c709d34c0311ed02,PED-20240624-001235,683d8d05c709d34c0311e466,683d8d05c709d34c0311e47f,683d8d05c709d34c0311e56f,,,,,Small Silk Towels,,,,,3,,,,,18.21682322207301,,,,,0,,,,,Vivo apto cresco suspendo pecus statim ascit impedit.,,,,,54.65,0.7893981106545372,0,55.44,cartao_credito,Visa,5295,aprovado,delivery,Belmont Road,811,Apto 139,Polk County,Fort Hayliecester,AR,02383-650,-35.4601,-45.5443,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2024-06-24T18:29:48.131Z,2024-06-24T20:07:02.919Z,2024-06-24T23:55:56.892Z,2024-06-25T03:12:24.485Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2024-06-24T18:29:48.131Z,2024-06-24T22:52:02.708Z,John,425.671.5856 x3619,,,Itaque laudantium vomer coaegresco sophismata argentum teneo vulticulus iure tibi.,website
683d8d06c709d34c0311ed0a,PED-20250429-001243,683d8d05c709d34c0311e2dd,683d8d05c709d34c0311e498,683d8d05c709d34c0311e737,,,,,Modern Wooden Chicken,,,,,2,,,,,97.47239037913594,,,,,0,,,,,Absorbeo denique thema acquiro aliqua minima voluptate.,,,,,194.94,8.499309872322979,21.980166978723854,181.46,pix,Visa,5059,pendente,delivery,Reilly Lakes,26764,,Carroll County,Port Robertatown,FL,09353-107,-57.1144,7.0688,em_preparo,recebido,confirmado,em_preparo,,,2025-04-29T21:50:56.134Z,2025-04-29T23:40:05.845Z,2025-04-30T01:56:12.991Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2025-04-29T21:50:56.134Z,2025-04-30T04:04:31.053Z,Abigail,822-275-7375 x932,,,Curis tempus conatus creber damno.,app_mobile
